"user_id","transactions_count","distinct_servers_count","transactions_size_mean","transactions_geodesic_distance_mean","transactions_iat_mean"
48859,2,1,4951,6877,393518
48868,1,1,10744,6877,2419200
48874,1,1,3409,0,2419200
48876,1,1,1030036,0,2419200
48886,3,1,2645,0,62737
48888,2,1,30402,0,253968
48901,1,1,31997,6877,2419200
48937,17,16,626,8682,73482
48950,7,1,354565,6877,197448
48958,171,139,3492,7865,5130
48959,1,1,110077,0,2419200
48968,2,1,49314,6877,44301
48977,3,1,15027,0,581921
48978,2,2,103977,6877,300980
48994,4,1,353354,0,409813
49018,2,1,373528,6877,425273
49036,5,2,44513,0,256577
49047,26,10,385,6995,599
49048,1,1,181452,6877,2419200
49073,1,1,10285,0,2419200
49079,5,1,1532215,0,426239
49106,10,3,486619,6877,207140
49124,5,1,111226,6877,398572
49131,4,1,240260,0,328275
49143,2,1,1887,6877,40
49144,1,1,399,0,2419200
49150,1,1,299,14081,2419200
49184,1,1,1736,6877,2419200
49241,1,1,64258,0,2419200
49248,2,1,75620,0,6194
49269,1,1,75003,6877,2419200
49281,8,1,1374263,6877,228456
49298,16,3,2124,7100,35327
49307,8,1,51730,0,194405
49315,30,1,388,6877,56177
49325,1,1,3109548,0,2419200
49329,13,1,471,6877,83245
49334,9,3,599347,6877,189671
49337,3,1,1517,6877,610205
49355,3,1,26788,6877,341263
49369,2,1,5520026,0,348473
49390,1,1,2198,6877,2419200
49420,1,1,726140,6877,2419200
49429,1,1,3809,6877,2419200
49451,2,1,513,0,23641
49496,2,1,444519,0,196114
49499,38,10,401,6877,781
49504,1,1,3620,0,2419200
49520,2,1,10790,0,169739
49532,3,1,4034,0,409104
49551,10,2,1106053,0,33944
49555,1,1,1385,0,2419200
49559,8,2,2293,6877,281699
49565,1,1,7992,6877,2419200
49577,1,1,2262,0,2419200
49594,9,1,1506,6877,191634
49597,9,5,1408,7075,63384
49612,1,1,4942,6877,2419200
49616,2,1,107610,0,2548
49623,1,1,3647,0,2419200
49627,1,1,44264,6877,2419200
49639,1,1,35136,6877,2419200
49684,124,103,1214,8814,126
49690,1,1,16549,0,2419200
49995,2,1,2219,0,86015
50007,1,1,160870,6877,2419200
50048,1,1,808565,6877,2419200
50075,1,1,232750,0,2419200
50082,5,1,553471,0,400073
50083,1,1,37843,6877,2419200
50110,3,1,328,6877,92352
50112,1,1,53646,6877,2419200
50114,12,11,2207,10274,13386
50138,3,1,6844682,6877,37872
50139,1,1,6380514,0,2419200
50178,4,1,35612,6877,454240
50189,2,1,3775,6877,22
50212,1,1,104403,6877,2419200
50216,1,1,2437854,6877,2419200
50265,1,1,168,6877,2419200
50276,1,1,2191,6877,2419200
50281,4,1,2434549,6877,397121
50322,1,1,4599192,6877,2419200
50393,1,1,3677,0,2419200
50425,1,1,325,0,2419200
50435,1,1,168,6877,2419200
50440,19,10,38656,6877,96028
50445,3,2,876730,2292,1043
50452,1,1,12454888,6877,2419200
50455,1,1,2872,0,2419200
50489,1,1,61673,6877,2419200
50501,1,1,4855698,6877,2419200
50521,2,1,67638,6877,423900
50530,2,1,3127,6877,98
50550,1,1,92170,0,2419200
50579,4,1,5124,6877,149767
50595,6,1,1332604,0,279515
50704,1,1,31045,6877,2419200
50713,1,1,2792,0,2419200
50721,1,1,185909,6877,2419200
50766,1,1,2043,6877,2419200
50783,3,2,1252493,0,585795
50825,2,1,1669112,0,19
50830,1,1,39502,0,2419200
50843,1,1,3080,0,2419200
50858,1,1,214,6877,2419200
50876,3,1,1996864,6877,228554
50900,1,1,78470,0,2419200
50915,8,3,413452,0,238495
50964,8,1,546,0,2773
51041,3,1,253228,0,415884
51046,1,1,3068017,0,2419200
51057,5,1,25564,6877,261263
51062,1,1,152825,0,2419200
51089,1,1,162765,6877,2419200
51117,2,1,2060,6877,199
51124,2,2,52213,3439,632901
51129,2,1,69709,6877,43865
51153,1,1,4065,6877,2419200
51161,1,1,6879,0,2419200
51192,1,1,2181,6877,2419200
51213,6,1,978381,0,272317
